,C,H,O,heat_rate,T,mass_porc,biomass_OP
1413,52.79,2.57,42.75,15,20.959,5.62105840416777,True
1414,52.79,2.57,42.75,10,20.57,4.23850574712643,True
1415,52.79,2.57,42.75,5,24.31,93.4938643204446,True
1416,52.79,2.57,42.75,10,20.898,12.0929118773946,True
1417,52.79,2.57,42.75,10,20.817,10.1532567049808,True
1418,52.79,2.57,42.75,5,20.308,0.949293818013438,True
1419,52.79,2.57,42.75,5,20.66,9.07617504051863,True
1420,52.79,2.57,42.75,15,20.913,4.35974773786671,True
1421,52.79,2.57,42.75,5,21.515,28.8724241722621,True
1422,52.79,2.57,42.75,15,20.837,1.94680559363855,True
1423,52.79,2.57,42.75,15,20.852,2.68714011516312,True
1424,52.79,2.57,42.75,5,20.498,5.34846029173424,True
1425,52.79,2.57,42.75,15,20.885,3.59199341924871,True
1426,52.79,2.57,42.75,5,20.828,12.9891178513545,True
1427,52.79,2.57,42.75,15,20.893,3.81135179599669,True
1428,52.79,2.57,42.75,5,24.101,88.562167168326,True
1429,52.79,2.57,42.75,15,23.359,70.7704962983274,True
1430,52.79,2.57,42.75,5,24.585,99.9768464922436,True
1431,52.79,2.57,42.75,5,24.346,94.443158138458,True
1432,52.79,2.57,42.75,5,24.053,87.5202593192869,True
1433,52.79,2.57,42.75,10,20.415,0.526819923371611,True
1434,52.79,2.57,42.75,15,20.979,6.16945434603778,True
1435,52.79,2.57,42.75,5,20.576,7.15443389673538,True
1436,52.79,2.57,42.75,5,20.512,5.64945589256772,True
1437,52.79,2.57,42.75,10,21.064,16.0680076628352,True
1438,52.79,2.57,42.75,5,20.359,2.13012271359116,True
1439,52.79,2.57,42.75,15,21.091,9.24047162051,True
1440,52.79,2.57,42.75,5,20.763,11.4609863394305,True
1441,52.79,2.57,42.75,5,20.669,9.28455661032646,True
1442,52.79,2.57,42.75,10,21.011,14.7988505747126,True
1443,52.79,2.57,42.75,5,24.487,97.6614957166011,True
1444,52.79,2.57,42.75,15,21.093,9.29531121469698,True
1445,52.79,2.57,42.75,10,20.612,5.24425287356316,True
1446,52.79,2.57,42.75,5,21.559,29.844871498032,True
1447,52.79,2.57,42.75,15,20.838,2.30326295585412,True
1448,52.79,2.57,42.75,10,20.993,14.367816091954,True
1449,52.79,2.57,42.75,5,20.749,11.1599907385969,True
1450,52.79,2.57,42.75,15,20.82,1.78228681107754,True
1451,52.79,2.57,42.75,10,24.349,94.7318007662835,True
1452,52.79,2.57,42.75,5,21.601,30.8404723315583,True
1453,52.79,2.57,42.75,15,24.144,92.9256923498766,True
1454,52.79,2.57,42.75,5,20.703,10.071775874045,True
1455,52.79,2.57,42.75,5,22.399,49.2012039824034,True
1456,52.79,2.57,42.75,5,20.379,2.59319286871965,True
1457,52.79,2.57,42.75,5,20.371,2.40796480666819,True
1458,52.79,2.57,42.75,15,20.869,3.15327666575263,True
1459,52.79,2.57,42.75,10,20.63,5.6752873563218,True
1460,52.79,2.57,42.75,10,22.801,57.6628352490422,True
1461,52.79,2.57,42.75,10,21.215,19.683908045977,True
1462,52.79,2.57,42.75,10,20.69,7.11206896551717,True
1463,52.79,2.57,42.75,5,20.54,6.32090761750405,True
1464,52.79,2.57,42.75,10,21.08,16.4511494252873,True
1465,52.79,2.57,42.75,10,20.415,0.526819923371611,True
1466,52.79,2.57,42.75,5,24.468,97.2215790692291,True
1467,52.79,2.57,42.75,5,20.332,1.50497800416766,True
1468,52.79,2.57,42.75,15,21.411,17.6857691253085,True
1469,52.79,2.57,42.75,5,24.586,100.0,True
1470,52.79,2.57,42.75,5,20.421,3.56564019448946,True
1471,52.79,2.57,42.75,5,24.236,91.8731187774948,True
1472,52.79,2.57,42.75,10,21.311,21.9827586206896,True
1473,52.79,2.57,42.75,5,20.57,7.01551285019683,True
1474,52.79,2.57,42.75,5,20.852,13.4984950219959,True
1475,52.79,2.57,42.75,5,21.369,25.4688585320676,True
1476,52.79,2.57,42.75,15,24.117,91.9934192486976,True
1477,52.79,2.57,42.75,15,21.098,9.32273101179051,True
1478,52.79,2.57,42.75,5,20.476,4.83908312109284,True
1479,52.79,2.57,42.75,5,21.236,22.4125955082195,True
1480,52.79,2.57,42.75,5,20.307,0.926140310256984,True
1481,52.79,2.57,42.75,10,20.632,5.72318007662829,True
1482,52.79,2.57,42.75,5,20.653,8.93725399398007,True
1483,52.79,2.57,42.75,5,20.707,10.1643899050706,True
1484,52.79,2.57,42.75,5,20.569,6.99235934244037,True
1485,52.79,2.57,42.75,15,21.183,11.7082533589251,True
1486,52.79,2.57,42.75,10,20.758,8.74042145593866,True
1487,52.79,2.57,42.75,10,20.578,4.43007662835246,True
1488,52.79,2.57,42.75,15,20.951,5.29202083904573,True
1489,52.79,2.57,42.75,5,24.478,97.4994211623062,True
1490,52.79,2.57,42.75,10,20.709,7.5670498084291,True
1491,52.79,2.57,42.75,5,20.284,0.393609631859214,True
1492,52.79,2.57,42.75,10,24.566,99.9281609195402,True
1493,52.79,2.57,42.75,5,24.57,99.6295438758972,True
1494,52.79,2.57,42.75,5,20.67,9.30771011808292,True
1495,52.79,2.57,42.75,5,24.575,99.7453114146793,True
1496,52.79,2.57,42.75,15,21.332,15.8486427200439,True
1497,52.79,2.57,42.75,15,24.388,99.616122840691,True
1498,52.79,2.57,42.75,5,21.508,28.7335031257235,True
1499,52.79,2.57,42.75,5,21.407,26.3949988423246,True
1500,52.79,2.57,42.75,5,20.494,5.25584626070851,True
1501,52.79,2.57,42.75,5,23.623,77.2401018754342,True
1502,52.79,2.57,42.75,5,20.349,1.87543412827042,True
1503,52.79,2.57,42.75,5,24.431,96.3880527899977,True
1504,52.79,2.57,42.75,5,20.362,2.19958323686036,True
1505,52.79,2.57,42.75,10,20.669,6.60919540229885,True
1506,52.79,2.57,42.75,15,20.945,5.18234165067179,True
1507,52.79,2.57,42.75,10,20.405,0.287356321839006,True
1508,52.79,2.57,42.75,10,21.02,15.0143678160919,True
1509,52.79,2.57,42.75,5,24.578,99.7916184301923,True
1510,52.79,2.57,42.75,10,24.273,92.911877394636,True
1511,52.79,2.57,42.75,5,21.32,24.3574901597592,True
1512,52.79,2.57,42.75,5,20.347,1.85228062051405,True
1513,52.79,2.57,42.75,10,24.429,96.6475095785441,True
1514,52.79,2.57,42.75,15,20.902,4.05812996983822,True
1515,52.79,2.57,42.75,15,20.99,6.44365231697284,True
1516,52.79,2.57,42.75,5,24.422,96.2028247279463,True
1517,52.79,2.57,42.75,10,20.396,0.0718390804597729,True
1518,52.79,2.57,42.75,15,24.223,95.1192761173567,True
1519,52.79,2.57,42.75,5,20.564,6.87659180365827,True
1520,52.79,2.57,42.75,10,20.72,7.8304597701149,True
1521,52.79,2.57,42.75,15,24.275,96.4902659720318,True
1522,52.79,2.57,42.75,5,24.371,95.0219958323686,True
1523,52.79,2.57,42.75,10,20.456,1.50862068965515,True
1524,52.79,2.57,42.75,5,21.093,19.0784903912943,True
1525,52.79,2.57,42.75,5,24.263,92.5214169946748,True
1526,52.79,2.57,42.75,5,21.529,29.1734197730957,True
1527,52.79,2.57,42.75,15,24.236,95.4208938853853,True
1528,52.79,2.57,42.75,5,21.146,20.3287798101412,True
1529,52.79,2.57,42.75,5,20.284,0.393609631859214,True
1530,52.79,2.57,42.75,5,21.884,36.6983097939338,True
1531,52.79,2.57,42.75,5,20.419,3.49617967122019,True
1532,52.79,2.57,42.75,10,20.791,9.53065134099616,True
1533,52.79,2.57,42.75,5,24.316,93.679092382496,True
1534,52.79,2.57,42.75,5,20.538,6.25144709423477,True
1535,52.79,2.57,42.75,15,20.953,5.42911982451331,True
1536,52.79,2.57,42.75,5,23.685,78.9303079416532,True
1537,52.79,2.57,42.75,5,20.378,2.5700393609632,True
1538,52.79,2.57,42.75,10,20.568,4.19061302681986,True
1539,52.79,2.57,42.75,15,21.072,8.71949547573342,True
1540,52.79,2.57,42.75,10,22.288,45.3783524904215,True
1541,52.79,2.57,42.75,5,20.295,0.648298217179955,True
1542,52.79,2.57,42.75,5,21.24,22.5052095392452,True
1543,52.79,2.57,42.75,5,20.435,3.86663579532303,True
1544,52.79,2.57,42.75,5,23.215,68.1639268349155,True
1545,52.79,2.57,42.75,5,21.251,22.7598981245659,True
1546,52.79,2.57,42.75,5,23.822,82.241259550822,True
1547,52.79,2.57,42.75,15,21.363,16.5615574444749,True
1548,52.79,2.57,42.75,15,24.372,99.1774060871949,True
1549,52.79,2.57,42.75,10,22.042,39.4875478927203,True
1550,52.79,2.57,42.75,5,20.592,7.52489002083814,True
1551,52.79,2.57,42.75,10,24.427,96.5996168582376,True
1552,52.79,2.57,42.75,10,20.657,6.32183908045976,True
1553,52.79,2.57,42.75,15,21.049,7.97916095420895,True
1554,52.79,2.57,42.75,10,24.321,94.0613026819924,True
1555,52.79,2.57,42.75,5,24.196,90.9469784672378,True
1556,52.79,2.57,42.75,10,21.312,22.0067049808428,True
1557,52.79,2.57,42.75,10,20.674,6.72892720306511,True
1558,52.79,2.57,42.75,5,20.729,10.673767075712,True
1559,52.79,2.57,42.75,10,20.61,5.19636015325668,True
1560,52.79,2.57,42.75,5,24.391,95.4619124797407,True
1561,52.79,2.57,42.75,5,20.45,4.21393841166942,True
1562,52.79,2.57,42.75,10,20.572,4.28639846743292,True
1563,52.79,2.57,42.75,5,20.629,8.38156980782593,True
1564,52.79,2.57,42.75,5,21.801,35.4711738828433,True
1565,52.79,2.57,42.75,10,24.074,88.146551724138,True
1566,52.79,2.57,42.75,5,24.38,95.2303774021764,True
1567,52.79,2.57,42.75,10,24.221,91.6666666666667,True
1568,52.79,2.57,42.75,5,20.673,9.37717064135219,True
1569,52.79,2.57,42.75,5,20.666,9.23824959481364,True
1570,52.79,2.57,42.75,5,20.302,0.764065755962057,True
1571,52.79,2.57,42.75,10,20.418,0.598659003831384,True
1572,52.79,2.57,42.75,5,20.369,2.36165779115537,True
1573,52.79,2.57,42.75,5,20.362,2.19958323686036,True
1574,52.79,2.57,42.75,5,21.167,20.8150034730262,True
1575,52.79,2.57,42.75,10,20.916,12.5239463601533,True
1576,52.79,2.57,42.75,10,24.135,89.6072796934866,True
1577,52.79,2.57,42.75,10,20.605,5.07662835249042,True
1578,52.79,2.57,42.75,5,20.509,5.6031488770549,True
1579,52.79,2.57,42.75,10,24.502,98.3955938697319,True
1580,52.79,2.57,42.75,15,24.317,97.6693172470523,True
1581,52.79,2.57,42.75,5,21.517,28.9187311877749,True
1582,52.79,2.57,42.75,5,20.419,3.51933317897664,True
1583,52.79,2.57,42.75,5,23.239,68.6733040055569,True
1584,52.79,2.57,42.75,5,23.305,70.3403565640195,True
1585,52.79,2.57,42.75,10,24.316,93.941570881226,True
1586,52.79,2.57,42.75,10,24.554,99.6408045977012,True
1587,52.79,2.57,42.75,5,23.177,67.1914795091457,True
1588,52.79,2.57,42.75,5,20.567,6.94605232692755,True
1589,52.79,2.57,42.75,5,24.421,96.1565177124335,True
1590,52.79,2.57,42.75,15,21.026,7.43076501233884,True
1591,52.79,2.57,42.75,5,20.593,7.5480435285946,True
1592,52.79,2.57,42.75,5,20.32,1.22713591109055,True
1593,52.79,2.57,42.75,10,21.157,18.2950191570881,True
1594,52.79,2.57,42.75,15,20.81,1.53550863723601,True
1595,52.79,2.57,42.75,5,21.168,20.8381569807826,True
1596,52.79,2.57,42.75,15,21.11,9.67918837400598,True
1597,52.79,2.57,42.75,5,21.287,23.6165779115536,True
1598,52.79,2.57,42.75,10,20.802,9.79406130268197,True
1599,52.79,2.57,42.75,15,24.366,99.0403071017274,True
1600,52.79,2.57,42.75,5,24.582,99.9073859689744,True
1601,52.79,2.57,42.75,10,20.63,5.6752873563218,True
1602,52.79,2.57,42.75,10,20.473,1.9157088122605,True
1603,52.79,2.57,42.75,10,21.099,16.9061302681992,True
1604,52.79,2.57,42.75,5,24.176,90.4376012965964,True
1605,52.79,2.57,42.75,5,21.482,28.1315119240565,True
1606,52.79,2.57,42.75,15,24.026,89.6901562928434,True
1607,52.79,2.57,42.75,5,20.843,13.2438064366751,True
1608,52.79,2.57,42.75,5,20.522,5.88099097013201,True
1609,52.79,2.57,42.75,5,21.459,27.5758277379023,True
1610,52.79,2.57,42.75,5,21.442,27.2053716137995,True
1611,52.79,2.57,42.75,10,20.396,0.0718390804597729,True
1612,52.79,2.57,42.75,10,20.656,6.29789272030647,True
1613,52.79,2.57,42.75,5,23.57,76.0129659643436,True
1614,52.79,2.57,42.75,5,24.563,99.4443158138459,True
1615,52.79,2.57,42.75,10,20.495,2.44252873563219,True
1616,52.79,2.57,42.75,15,20.792,1.04195228955306,True
1617,52.79,2.57,42.75,10,20.481,2.10727969348653,True
1618,52.79,2.57,42.75,5,21.229,22.2505209539246,True
1619,52.79,2.57,42.75,15,24.346,98.4919111598574,True
1620,52.79,2.57,42.75,5,24.548,99.1201667052559,True
1621,52.79,2.57,42.75,15,24.099,91.472443103921,True
1622,52.79,2.57,42.75,10,20.479,2.05938697318004,True
1623,52.79,2.57,42.75,5,21.53,29.2197267886085,True
1624,52.79,2.57,42.75,5,21.481,28.0620514007872,True
1625,52.79,2.57,42.75,15,24.203,94.5160405812997,True
1626,52.79,2.57,42.75,15,21.294,14.8066904304908,True
1627,52.79,2.57,42.75,5,21.384,25.8393146561704,True
1628,52.79,2.57,42.75,15,20.854,2.71455991225666,True
1629,52.79,2.57,42.75,5,20.559,6.76082426487617,True
1630,52.79,2.57,42.75,15,21.067,8.58239649026594,True
1631,52.79,2.57,42.75,10,24.493,98.1800766283526,True
1632,52.79,2.57,42.75,15,20.894,3.81135179599669,True
1633,52.79,2.57,42.75,5,24.578,99.8147719379486,True
1634,52.79,2.57,42.75,5,20.601,7.64065755962033,True
1635,52.79,2.57,42.75,5,20.736,10.8358416300069,True
1636,52.79,2.57,42.75,5,20.858,13.6605695762908,True
1637,52.79,2.57,42.75,10,20.632,5.72318007662829,True
1638,52.79,2.57,42.75,15,21.077,8.856594461201,True
1639,52.79,2.57,42.75,15,21.071,8.69207567863999,True
1640,52.79,2.57,42.75,5,20.567,6.94605232692755,True
1641,52.79,2.57,42.75,5,20.481,4.95485065987502,True
1642,52.79,2.57,42.75,10,24.413,96.264367816092,True
1643,52.79,2.57,42.75,5,20.525,5.97360500115766,True
1644,52.79,2.57,42.75,10,20.503,2.63409961685822,True
1645,52.79,2.57,42.75,10,20.497,2.49042145593868,True
1646,52.79,2.57,42.75,15,21.227,12.9421442281327,True
1647,52.79,2.57,42.75,5,24.021,86.5709655012735,True
1648,52.79,2.57,42.75,5,24.4,95.6934475573049,True
1649,52.79,2.57,42.75,5,20.396,2.98680250057887,True
1650,52.79,2.57,42.75,5,20.311,1.01875434128272,True
1651,52.79,2.57,42.75,5,20.483,5.00115767538785,True
1652,52.79,2.57,42.75,10,20.476,1.98754789272027,True
1653,52.79,2.57,42.75,5,21.209,21.8106043065524,True
1654,52.79,2.57,42.75,5,20.48,4.90854364436212,True
1655,52.79,2.57,42.75,5,23.779,81.2456587172957,True
1656,52.79,2.57,42.75,5,21.498,28.5019680481593,True
1657,52.79,2.57,42.75,15,21.346,16.2325198793529,True
1658,52.79,2.57,42.75,15,20.955,5.45653962160675,True
1659,52.79,2.57,42.75,10,20.63,5.6752873563218,True
1660,52.79,2.57,42.75,15,24.384,99.5338634494105,True
1661,52.79,2.57,42.75,5,20.705,10.1412363973142,True
1662,52.79,2.57,42.75,10,20.503,2.63409961685822,True
1663,52.79,2.57,42.75,15,21.04,7.84206196874137,True
1664,52.79,2.57,42.75,10,24.426,96.5756704980844,True
1665,52.79,2.57,42.75,5,21.432,26.9275295207224,True
1666,52.79,2.57,42.75,15,24.267,96.2983273923772,True
1667,52.79,2.57,42.75,5,21.427,26.8117619819403,True
1668,52.79,2.57,42.75,5,24.573,99.6990043991665,True
1669,52.79,2.57,42.75,10,21.238,20.2346743295019,True
1670,52.79,2.57,42.75,15,21.448,18.9470797916095,True
1671,52.79,2.57,42.75,5,24.502,98.0319518407039,True
1672,52.79,2.57,42.75,5,24.583,99.9305394767307,True
1673,52.79,2.57,42.75,15,20.943,5.18234165067179,True
1674,52.79,2.57,42.75,5,24.231,91.7573512387127,True
1675,52.79,2.57,42.75,5,24.546,99.0507061819866,True
1676,52.79,2.57,42.75,5,24.53,98.6570965501273,True
1677,52.79,2.57,42.75,10,24.056,87.7155172413793,True
1678,52.79,2.57,42.75,15,24.266,96.2709075952838,True
1679,52.79,2.57,42.75,5,21.653,32.0907617504052,True
1680,52.79,2.57,42.75,10,24.145,89.8467432950192,True
1681,52.79,2.57,42.75,15,20.869,3.15327666575263,True
1682,52.79,2.57,42.75,5,24.577,99.7916184301923,True
1683,52.79,2.57,42.75,5,20.604,7.80273211391525,True
1684,52.79,2.57,42.75,15,24.129,92.5143953934741,True
1685,52.79,2.57,42.75,5,21.226,22.1810604306553,True
1686,52.79,2.57,42.75,5,22.882,59.6434359805511,True
1687,52.79,2.57,42.75,5,24.252,92.266728409354,True
1688,52.79,2.57,42.75,10,21.081,16.4750957854406,True
1689,52.79,2.57,42.75,5,20.435,3.8897893030794,True
1690,52.79,2.57,42.75,10,20.812,10.0335249042145,True
1691,52.79,2.57,42.75,5,20.291,0.555684186154224,True
1692,52.79,2.57,42.75,5,20.567,6.94605232692755,True
1693,52.79,2.57,42.75,10,20.455,1.48467432950186,True
1694,52.79,2.57,42.75,15,21.037,7.65012338908692,True
1695,52.79,2.57,42.75,10,21.34,22.6772030651341,True
1696,52.79,2.57,42.75,10,20.768,8.97988505747127,True
1697,52.79,2.57,42.75,5,20.853,13.5448020375087,True
1698,52.79,2.57,42.75,5,24.419,96.1333642046771,True
1699,52.79,2.57,42.75,10,20.422,0.694444444444443,True
1700,52.79,2.57,42.75,5,20.481,4.95485065987502,True
1701,52.79,2.57,42.75,5,20.494,5.25584626070851,True
1702,52.79,2.57,42.75,10,20.498,2.51436781609188,True
1703,52.79,2.57,42.75,5,20.485,5.0243111831443,True
1704,52.79,2.57,42.75,5,24.38,95.1840703866636,True
1705,52.79,2.57,42.75,15,21.03,7.56786399780641,True
1706,52.79,2.57,42.75,5,24.583,99.9305394767307,True
1707,52.79,2.57,42.75,5,21.088,18.8701088214865,True
1708,52.79,2.57,42.75,10,20.621,5.45977011494248,True
1709,52.79,2.57,42.75,15,24.057,90.540170002742,True
1710,52.79,2.57,42.75,15,24.326,97.9435152179874,True
1711,52.79,2.57,42.75,5,20.743,11.0210696920583,True
1712,52.79,2.57,42.75,10,20.405,0.287356321839006,True
1713,52.79,2.57,42.75,5,20.684,9.63185922667285,True
1714,52.79,2.57,42.75,5,20.596,7.59435054410742,True
1715,52.79,2.57,42.75,10,20.44,1.12547892720299,True
1716,52.79,2.57,42.75,15,24.346,98.4919111598574,True
1717,52.79,2.57,42.75,5,20.843,13.3364204677009,True
1718,52.79,2.57,42.75,5,22.444,49.9652697383654,True
1719,52.79,2.57,42.75,5,22.055,41.1437832831674,True
1720,52.79,2.57,42.75,5,20.838,13.1974994211623,True
1721,52.79,2.57,42.75,5,24.58,99.8610789534614,True
1722,52.79,2.57,42.75,10,20.879,11.6379310344827,True
1723,52.79,2.57,42.75,10,21.334,22.5335249042145,True
1724,52.79,2.57,42.75,5,21.598,30.8173188238018,True
1725,52.79,2.57,42.75,10,21.183,18.9176245210728,True
1726,52.79,2.57,42.75,15,24.323,97.7241568412394,True
1727,52.79,2.57,42.75,5,21.191,21.3706876591804,True
1728,52.79,2.57,42.75,5,24.305,93.4707108126881,True
1729,52.79,2.57,42.75,5,20.407,3.1951840703867,True
1730,52.79,2.57,42.75,5,24.079,88.0296364899282,True
1731,52.79,2.57,42.75,10,21.297,21.6475095785441,True
1732,52.79,2.57,42.75,10,21.384,23.7308429118774,True
1733,52.79,2.57,42.75,5,20.82,12.8038897893031,True
1734,52.79,2.57,42.75,5,21.521,29.0113452188007,True
1735,52.79,2.57,42.75,10,20.598,4.90900383141759,True
1736,52.79,2.57,42.75,10,20.635,5.79501915708806,True
1737,52.79,2.57,42.75,15,20.768,0.301617768028496,True
1738,52.79,2.57,42.75,5,20.986,16.4621440148183,True
1739,52.79,2.57,42.75,10,24.538,99.2576628352491,True
1740,52.79,2.57,42.75,10,20.621,5.45977011494248,True
1741,52.79,2.57,42.75,5,24.575,99.7453114146793,True
1742,52.79,2.57,42.75,5,20.799,12.3176661264182,True
1743,52.79,2.57,42.75,5,20.613,7.98796017596663,True
1744,52.79,2.57,42.75,5,20.272,0.115767538782102,True
1745,52.79,2.57,42.75,5,23.798,81.315119240565,True
1746,52.79,2.57,42.75,5,21.127,19.8888631627692,True
1747,52.79,2.57,42.75,5,20.865,13.7531836073165,True
1748,52.79,2.57,42.75,10,20.57,4.23850574712643,True
1749,52.79,2.57,42.75,15,20.768,0.383877159309003,True
1750,52.79,2.57,42.75,5,20.547,6.43667515628623,True
1751,52.79,2.57,42.75,5,24.357,94.6746932160223,True
1752,52.79,2.57,42.75,5,20.592,7.52489002083814,True
1753,52.79,2.57,42.75,15,20.965,5.78557718672878,True
1754,52.79,2.57,42.75,10,24.359,94.9712643678162,True
1755,52.79,2.57,42.75,5,20.344,1.75966658948832,True
1756,52.79,2.57,42.75,15,20.947,5.29202083904573,True
1757,52.79,2.57,42.75,15,21.069,8.60981628735948,True
1758,52.79,2.57,42.75,15,20.842,2.41294214422806,True
1759,52.79,2.57,42.75,10,23.633,77.5862068965517,True
1760,52.79,2.57,42.75,5,20.291,0.555684186154224,True
1761,52.79,2.57,42.75,15,20.809,1.50808884014258,True
1762,52.79,2.57,42.75,5,24.027,86.9182681176199,True
1763,52.79,2.57,42.75,5,21.078,18.7774947904608,True
1764,52.79,2.57,42.75,5,24.317,93.7485529057652,True
1765,52.79,2.57,42.75,15,24.143,92.5966547847546,True
1766,52.79,2.57,42.75,15,20.982,6.25171373731829,True
1767,52.79,2.57,42.75,5,23.193,67.6545496642742,True
1768,52.79,2.57,42.75,5,21.525,29.1271127575828,True
1769,52.79,2.57,42.75,10,20.558,3.95114942528734,True
1770,52.79,2.57,42.75,5,21.522,29.0576522343135,True
1771,52.79,2.57,42.75,5,22.032,40.5649455892568,True
1772,52.79,2.57,42.75,5,21.659,32.1602222736745,True
1773,52.79,2.57,42.75,15,21.068,8.58239649026594,True
1774,52.79,2.57,42.75,5,20.591,7.47858300532532,True
1775,52.79,2.57,42.75,15,24.001,88.6756238003839,True
1776,52.79,2.57,42.75,5,20.68,9.51609168789075,True
1777,52.79,2.57,42.75,15,21.115,9.76144776528649,True
1778,52.79,2.57,42.75,5,20.541,6.32090761750405,True
1779,52.79,2.57,42.75,10,21.098,16.8821839080459,True
1780,52.79,2.57,42.75,5,20.453,4.30655244269507,True
1781,52.79,2.57,42.75,5,24.478,97.4762676545497,True
1782,52.79,2.57,42.75,15,21.332,15.3825061694544,True
1783,52.79,2.57,42.75,5,21.579,30.2384811298912,True
1784,52.79,2.57,42.75,10,24.315,93.9176245210729,True
1785,52.79,2.57,42.75,10,20.485,2.20306513409959,True
1786,52.79,2.57,42.75,15,20.989,6.44365231697284,True
1787,52.79,2.57,42.75,5,21.27,23.1998147719379,True
1788,52.79,2.57,42.75,15,21.072,8.71949547573342,True
1789,52.79,2.57,42.75,15,24.193,94.2692624074582,True
1790,52.79,2.57,42.75,5,22.71,55.9388747395231,True
1791,52.79,2.57,42.75,5,20.272,0.115767538782102,True
1792,52.79,2.57,42.75,5,20.456,4.32970595045152,True
1793,52.79,2.57,42.75,10,24.461,97.4137931034483,True
1794,52.79,2.57,42.75,15,20.995,6.60817109953386,True
1795,52.79,2.57,42.75,5,20.3,0.740912248205604,True
1796,52.79,2.57,42.75,10,20.455,1.48467432950186,True
1797,52.79,2.57,42.75,15,20.811,1.56292843432955,True
1798,52.79,2.57,42.75,10,20.594,4.81321839080453,True
1799,52.79,2.57,42.75,5,20.824,12.8501968048159,True
1800,52.79,2.57,42.75,15,23.655,79.2706333973128,True
1801,52.79,2.57,42.75,15,21.025,7.43076501233884,True
1802,52.79,2.57,42.75,5,21.506,28.6640426024543,True
1803,52.79,2.57,42.75,10,20.781,9.29118773946356,True
1804,52.79,2.57,42.75,10,20.61,5.19636015325668,True
