,C,H,O,heat_rate,T,mass_porc,biomass_OU
1200,75.63,0.79,22.14,15,408.529999999998,74.0687970690006,True
1201,75.63,0.79,22.14,10,282.5,85.5323193916349,True
1202,75.63,0.79,22.14,10,327.320000000002,78.1558935361217,True
1203,75.63,0.79,22.14,10,272.779999999999,86.4258555133079,True
1204,75.63,0.79,22.14,10,68.66,95.6463878326996,True
1205,75.63,0.79,22.14,15,276.470000000003,91.1255851821698,True
1206,75.63,0.79,22.14,10,643.22,24.277566539924,True
1207,75.63,0.79,22.14,15,727.519999999981,31.1215143496845,True
1208,75.63,0.79,22.14,10,564.380000000005,27.7756653992395,True
1209,75.63,0.79,22.14,15,670.789999999984,34.744555261551,True
1210,75.63,0.79,22.14,10,262.519999999999,86.9391634980989,True
1211,75.63,0.79,22.14,10,73.5200000000001,95.4942965779467,True
1212,75.63,0.79,22.14,15,758.209999999979,29.0657439446367,True
1213,75.63,0.79,22.14,15,716.359999999982,31.8746183594545,True
1214,75.63,0.79,22.14,15,54.2000000000014,99.5522084266232,True
1215,75.63,0.79,22.14,10,642.68,24.277566539924,True
1216,75.63,0.79,22.14,15,349.940000000001,83.7370242214533,True
1217,75.63,0.79,22.14,10,701.539999999996,21.5969581749049,True
1218,75.63,0.79,22.14,10,848.959999999986,14.4866920152091,True
1219,75.63,0.79,22.14,10,611.360000000002,25.4562737642585,True
1220,75.63,0.79,22.14,15,905.149999999981,21.3515163851007,True
1221,75.63,0.79,22.14,15,541.519999999991,45.5119071850194,True
1222,75.63,0.79,22.14,15,829.819999999976,25.422348870344,True
1223,75.63,0.79,22.14,10,740.959999999993,20.1140684410646,True
1224,75.63,0.79,22.14,10,791.71999999999,18.0228136882129,True
1225,75.63,0.79,22.14,15,409.459999999998,74.0484429065744,True
1226,75.63,0.79,22.14,15,840.979999999977,24.771015672705,True
1227,75.63,0.79,22.14,15,577.789999999989,43.130470181152,True
1228,75.63,0.79,22.14,15,256.940000000003,92.5300223895787,True
1229,75.63,0.79,22.14,15,488.509999999994,52.7783431711785,True
1230,75.63,0.79,22.14,20,155.6,94.9417074088003,True
1231,75.63,0.79,22.14,10,145.34,93.2509505703422,True
1232,75.63,0.79,22.14,15,898.639999999981,21.6771829839202,True
1233,75.63,0.79,22.14,10,658.339999999999,23.7452471482889,True
1234,75.63,0.79,22.14,10,380.780000000004,59.3346007604562,True
1235,75.63,0.79,22.14,15,451.309999999996,60.0854874821901,True
1236,75.63,0.79,22.14,10,486.620000000008,36.0266159695817,True
1237,75.63,0.79,22.14,10,544.940000000006,29.1825095057034,True
1238,75.63,0.79,22.14,10,128.600000000001,93.6311787072243,True
1239,75.63,0.79,22.14,10,119.960000000001,93.7832699619772,True
1240,75.63,0.79,22.14,15,447.589999999996,62.0801953999593,True
1241,75.63,0.79,22.14,10,522.800000000008,31.5019011406844,True
1242,75.63,0.79,22.14,10,353.780000000003,71.3688212927757,True
1243,75.63,0.79,22.14,10,284.12,85.1140684410646,True
1244,75.63,0.79,22.14,10,46.52,97.4904942965779,True
1245,75.63,0.79,22.14,10,161.0,92.851711026616,True
1246,75.63,0.79,22.14,15,66.2900000000014,99.3690209647873,True
1247,75.63,0.79,22.14,10,638.9,24.5247148288973,True
1248,75.63,0.79,22.14,20,753.079999999985,35.408048138398,True
1249,75.63,0.79,22.14,15,841.909999999977,24.6895990230002,True
1250,75.63,0.79,22.14,20,871.639999999981,30.5001880406168,True
1251,75.63,0.79,22.14,10,372.140000000003,63.4030418250951,True
1252,75.63,0.79,22.14,15,827.029999999976,25.6462446570324,True
1253,75.63,0.79,22.14,15,737.74999999998,30.2869936902096,True
1254,75.63,0.79,22.14,15,844.699999999977,24.4249949114594,True
1255,75.63,0.79,22.14,10,318.140000000001,79.5247148288973,True
1256,75.63,0.79,22.14,20,813.919999999983,32.6626551335089,True
1257,75.63,0.79,22.14,15,113.720000000002,97.3539588845919,True
1258,75.63,0.79,22.14,15,283.910000000003,90.5149603093833,True
1259,75.63,0.79,22.14,20,706.279999999987,36.7431365174878,True
1260,75.63,0.79,22.14,15,115.580000000002,97.3336047221657,True
1261,75.63,0.79,22.14,20,361.519999999999,83.8285069575028,True
1262,75.63,0.79,22.14,10,707.479999999995,21.3498098859316,True
1263,75.63,0.79,22.14,10,270.079999999999,86.615969581749,True
1264,75.63,0.79,22.14,20,693.799999999987,37.7397517863859,True
1265,75.63,0.79,22.14,15,851.209999999977,24.0382658253613,True
1266,75.63,0.79,22.14,10,367.820000000003,67.1102661596958,True
1267,75.63,0.79,22.14,10,633.5,24.638783269962,True
1268,75.63,0.79,22.14,10,95.1200000000003,94.6007604562737,True
1269,75.63,0.79,22.14,10,138.860000000001,93.3650190114068,True
1270,75.63,0.79,22.14,10,163.16,92.7566539923954,True
1271,75.63,0.79,22.14,10,889.999999999983,10.8174904942966,True
1272,75.63,0.79,22.14,10,426.680000000005,44.7908745247148,True
1273,75.63,0.79,22.14,10,869.479999999984,12.5285171102661,True
1274,75.63,0.79,22.14,10,900.799999999982,9.67680608365019,True
1275,75.63,0.79,22.14,15,336.920000000002,84.9175656421738,True
1276,75.63,0.79,22.14,15,347.150000000001,84.0423366578466,True
1277,75.63,0.79,22.14,15,873.529999999979,22.8577244046408,True
1278,75.63,0.79,22.14,15,491.299999999994,52.6969265214736,True
1279,75.63,0.79,22.14,15,370.4,80.2361082841441,True
1280,75.63,0.79,22.14,10,54.08,96.7300380228137,True
1281,75.63,0.79,22.14,10,479.600000000007,36.9771863117871,True
1282,75.63,0.79,22.14,10,821.419999999988,16.3688212927757,True
1283,75.63,0.79,22.14,10,605.420000000002,25.9125475285171,True
1284,75.63,0.79,22.14,15,476.419999999994,55.2208426623245,True
1285,75.63,0.79,22.14,15,442.009999999996,64.1563199674334,True
1286,75.63,0.79,22.14,10,403.460000000004,50.361216730038,True
1287,75.63,0.79,22.14,10,72.44,95.5513307984791,True
1288,75.63,0.79,22.14,15,507.109999999993,50.5393853042947,True
1289,75.63,0.79,22.14,10,245.239999999999,87.8136882129277,True
1290,75.63,0.79,22.14,20,124.4,95.6750658142159,True
1291,75.63,0.79,22.14,15,472.699999999995,55.9739466720944,True
1292,75.63,0.79,22.14,20,453.559999999996,65.1560737119218,True
1293,75.63,0.79,22.14,10,103.76,94.1634980988593,True
1294,75.63,0.79,22.14,15,892.12999999998,22.0028495827397,True
1295,75.63,0.79,22.14,20,32.3600000000003,99.8683715682588,True
1296,75.63,0.79,22.14,15,434.569999999997,66.3952778343171,True
1297,75.63,0.79,22.14,15,723.799999999981,31.5285975982088,True
1298,75.63,0.79,22.14,10,136.700000000001,93.4220532319392,True
1299,75.63,0.79,22.14,10,753.379999999992,19.6197718631179,True
1300,75.63,0.79,22.14,10,601.100000000003,26.0836501901141,True
1301,75.63,0.79,22.14,15,793.549999999977,26.9896193771626,True
1302,75.63,0.79,22.14,10,876.499999999984,12.148288973384,True
1303,75.63,0.79,22.14,10,814.399999999988,16.9391634980988,True
1304,75.63,0.79,22.14,20,634.519999999989,40.4663407295976,True
1305,75.63,0.79,22.14,10,129.140000000001,93.574144486692,True
1306,75.63,0.79,22.14,10,526.580000000008,31.1596958174905,True
1307,75.63,0.79,22.14,10,268.459999999999,86.6730038022814,True
1308,75.63,0.79,22.14,10,314.900000000001,80.6273764258555,True
1309,75.63,0.79,22.14,10,380.240000000004,59.9239543726236,True
1310,75.63,0.79,22.14,10,724.219999999994,20.6844106463878,True
1311,75.63,0.79,22.14,20,111.92,96.615268898082,True
1312,75.63,0.79,22.14,20,37.0400000000003,99.7179390748402,True
1313,75.63,0.79,22.14,10,563.840000000005,27.7756653992395,True
1314,75.63,0.79,22.14,20,659.479999999989,39.2816848439263,True
1315,75.63,0.79,22.14,10,26.54,99.9049429657794,True
1316,75.63,0.79,22.14,15,330.410000000002,85.7520863016487,True
1317,75.63,0.79,22.14,10,202.58,90.4182509505703,True
1318,75.63,0.79,22.14,15,304.370000000003,88.9069814777121,True
1319,75.63,0.79,22.14,20,369.319999999999,82.8318916886047,True
1320,75.63,0.79,22.14,10,250.099999999999,87.3764258555133,True
1321,75.63,0.79,22.14,10,755.539999999992,19.5437262357414,True
1322,75.63,0.79,22.14,10,47.6,97.4334600760456,True
1323,75.63,0.79,22.14,10,463.940000000007,39.7718631178707,True
1324,75.63,0.79,22.14,10,236.059999999999,88.3079847908745,True
1325,75.63,0.79,22.14,15,843.769999999977,24.5267657235904,True
1326,75.63,0.79,22.14,10,153.98,93.0228136882129,True
1327,75.63,0.79,22.14,10,534.140000000007,30.2471482889734,True
1328,75.63,0.79,22.14,15,533.149999999991,46.4889069814777,True
1329,75.63,0.79,22.14,10,537.920000000007,29.9239543726236,True
1330,75.63,0.79,22.14,15,342.500000000002,84.5104823936495,True
1331,75.63,0.79,22.14,10,292.22,84.2585551330798,True
1332,75.63,0.79,22.14,15,733.099999999981,30.4905353144718,True
1333,75.63,0.79,22.14,10,171.8,92.1863117870722,True
1334,75.63,0.79,22.14,10,34.64,98.7642585551331,True
1335,75.63,0.79,22.14,20,698.479999999987,37.3260624294848,True
1336,75.63,0.79,22.14,10,647.539999999999,24.2205323193916,True
1337,75.63,0.79,22.14,10,747.439999999993,19.828897338403,True
1338,75.63,0.79,22.14,15,335.060000000002,85.1414614288622,True
1339,75.63,0.79,22.14,10,569.240000000005,27.4144486692015,True
1340,75.63,0.79,22.14,10,787.93999999999,18.2699619771863,True
1341,75.63,0.79,22.14,10,152.9,93.0608365019011,True
1342,75.63,0.79,22.14,10,516.860000000008,32.2433460076046,True
1343,75.63,0.79,22.14,10,71.36,95.5893536121672,True
1344,75.63,0.79,22.14,10,288.98,84.4296577946768,True
1345,75.63,0.79,22.14,15,778.669999999978,28.0480358233259,True
1346,75.63,0.79,22.14,10,290.6,84.3726235741444,True
1347,75.63,0.79,22.14,20,417.679999999997,74.4828883038736,True
1348,75.63,0.79,22.14,15,676.369999999984,34.5410136372888,True
1349,75.63,0.79,22.14,20,695.359999999987,37.57051523129,True
1350,75.63,0.79,22.14,10,504.440000000008,33.7262357414449,True
1351,75.63,0.79,22.14,20,455.119999999996,64.9680330951485,True
1352,75.63,0.79,22.14,15,315.530000000003,87.8078567066965,True
1353,75.63,0.79,22.14,10,295.46,83.93536121673,True
1354,75.63,0.79,22.14,10,202.04,90.4562737642585,True
1355,75.63,0.79,22.14,20,637.639999999989,40.4099285445657,True
1356,75.63,0.79,22.14,20,592.399999999991,42.8168484392629,True
1357,75.63,0.79,22.14,10,660.499999999999,23.574144486692,True
1358,75.63,0.79,22.14,15,166.730000000002,95.4406676165276,True
1359,75.63,0.79,22.14,10,821.959999999988,16.3117870722434,True
1360,75.63,0.79,22.14,15,682.879999999983,33.9303887645024,True
1361,75.63,0.79,22.14,15,223.460000000003,93.3441888866273,True
1362,75.63,0.79,22.14,15,742.39999999998,30.0223895786689,True
1363,75.63,0.79,22.14,20,614.23999999999,42.0834900338473,True
1364,75.63,0.79,22.14,20,74.4800000000003,99.0409928544566,True
1365,75.63,0.79,22.14,15,120.230000000002,97.2114797476084,True
1366,75.63,0.79,22.14,20,38.6000000000003,99.7179390748402,True
1367,75.63,0.79,22.14,15,88.6100000000016,98.3920211683289,True
1368,75.63,0.79,22.14,15,407.599999999998,74.109505393853,True
1369,75.63,0.79,22.14,20,416.119999999997,74.971793907484,True
1370,75.63,0.79,22.14,10,554.660000000006,28.0988593155894,True
1371,75.63,0.79,22.14,10,172.88,92.1292775665399,True
1372,75.63,0.79,22.14,15,617.779999999987,39.4056584571545,True
1373,75.63,0.79,22.14,10,581.120000000004,26.5779467680608,True
1374,75.63,0.79,22.14,15,366.68,80.7449623447995,True
1375,75.63,0.79,22.14,15,494.089999999993,52.3916140850804,True
1376,75.63,0.79,22.14,20,676.639999999988,38.6987589319293,True
1377,75.63,0.79,22.14,10,203.66,90.3992395437262,True
1378,75.63,0.79,22.14,20,495.679999999994,51.635953365927,True
1379,75.63,0.79,22.14,10,475.820000000007,37.3954372623574,True
1380,75.63,0.79,22.14,20,129.08,95.449417074088,True
1381,75.63,0.79,22.14,15,901.429999999981,21.5754121717891,True
1382,75.63,0.79,22.14,10,131.840000000001,93.4980988593155,True
1383,75.63,0.79,22.14,10,238.759999999999,88.1749049429658,True
1384,75.63,0.79,22.14,15,284.840000000003,90.3928353348259,True
1385,75.63,0.79,22.14,15,150.920000000002,96.1937716262976,True
1386,75.63,0.79,22.14,10,193.4,90.7984790874524,True
1387,75.63,0.79,22.14,20,484.759999999995,53.967657013915,True
1388,75.63,0.79,22.14,10,502.280000000008,33.8783269961977,True
1389,75.63,0.79,22.14,10,780.91999999999,18.5171102661597,True
1390,75.63,0.79,22.14,10,579.500000000004,26.6730038022813,True
1391,75.63,0.79,22.14,10,26.0,100.0,True
1392,75.63,0.79,22.14,20,553.399999999992,44.2083490033848,True
1393,75.63,0.79,22.14,15,100.700000000002,97.8221046203949,True
1394,75.63,0.79,22.14,10,321.920000000001,78.9543726235741,True
1395,75.63,0.79,22.14,20,140.0,95.1297480255735,True
1396,75.63,0.79,22.14,10,503.360000000008,33.8022813688213,True
1397,75.63,0.79,22.14,15,513.619999999992,49.2570730714431,True
1398,75.63,0.79,22.14,15,219.740000000003,93.5273763484632,True
1399,75.63,0.79,22.14,10,502.820000000008,33.8212927756654,True
1400,75.63,0.79,22.14,20,501.919999999994,48.4580669424596,True
1401,75.63,0.79,22.14,10,197.18,90.6463878326996,True
1402,75.63,0.79,22.14,10,323.540000000001,78.6692015209126,True
1403,75.63,0.79,22.14,15,828.889999999976,25.5648280073275,True
1404,75.63,0.79,22.14,10,777.679999999991,18.6692015209125,True
1405,75.63,0.79,22.14,15,440.149999999996,64.8076531650723,True
1406,75.63,0.79,22.14,20,682.879999999988,38.5859345618654,True
1407,75.63,0.79,22.14,15,216.950000000003,93.7512721351517,True
1408,75.63,0.79,22.14,10,364.580000000003,67.8707224334601,True
1409,75.63,0.79,22.14,20,285.080000000001,88.8867995487026,True
1410,75.63,0.79,22.14,20,547.159999999993,44.5656261752539,True
1411,75.63,0.79,22.14,10,391.040000000004,54.6197718631179,True
1412,75.63,0.79,22.14,10,44.36,97.5665399239544,True
1413,75.63,0.79,22.14,10,440.720000000006,42.1863117870723,True
1414,75.63,0.79,22.14,10,427.220000000005,44.7148288973384,True
1415,75.63,0.79,22.14,20,200.84,93.3057540428733,True
1416,75.63,0.79,22.14,15,442.939999999996,63.5253409322206,True
1417,75.63,0.79,22.14,10,454.760000000006,40.7984790874525,True
1418,75.63,0.79,22.14,15,40.2500000000013,99.7964583757378,True
1419,75.63,0.79,22.14,15,202.070000000002,94.3211886830857,True
1420,75.63,0.79,22.14,10,137.240000000001,93.4220532319392,True
1421,75.63,0.79,22.14,20,472.279999999995,60.6619029710418,True
1422,75.63,0.79,22.14,10,200.42,90.532319391635,True
1423,75.63,0.79,22.14,20,554.959999999992,44.1143286949981,True
1424,75.63,0.79,22.14,15,867.019999999979,23.1833910034602,True
1425,75.63,0.79,22.14,15,126.740000000002,97.0486464481987,True
1426,75.63,0.79,22.14,10,523.340000000008,31.425855513308,True
1427,75.63,0.79,22.14,15,354.590000000001,83.0449826989619,True
1428,75.63,0.79,22.14,20,476.959999999995,58.9319292967281,True
1429,75.63,0.79,22.14,20,51.0800000000003,99.4358781496804,True
1430,75.63,0.79,22.14,20,645.439999999989,40.0338473110192,True
1431,75.63,0.79,22.14,20,40.1600000000003,99.6803309514855,True
1432,75.63,0.79,22.14,20,632.959999999989,40.6543813463709,True
1433,75.63,0.79,22.14,10,798.739999999989,17.6235741444867,True
1434,75.63,0.79,22.14,10,496.340000000008,34.4296577946768,True
1435,75.63,0.79,22.14,15,812.149999999976,26.2772236922451,True
1436,75.63,0.79,22.14,10,261.439999999999,87.0152091254753,True
1437,75.63,0.79,22.14,20,96.3200000000003,98.3264385107183,True
1438,75.63,0.79,22.14,20,189.92,93.9450921399022,True
1439,75.63,0.79,22.14,20,398.959999999998,80.2933433621663,True
1440,75.63,0.79,22.14,20,498.799999999994,49.7555471981948,True
1441,75.63,0.79,22.14,10,53.0,96.7680608365019,True
1442,75.63,0.79,22.14,10,718.819999999995,20.9505703422053,True
1443,75.63,0.79,22.14,20,169.64,94.5844302369312,True
1444,75.63,0.79,22.14,15,519.199999999992,48.7278648483615,True
1445,75.63,0.79,22.14,15,814.009999999976,26.2568695298188,True
1446,75.63,0.79,22.14,15,229.040000000003,93.2627722369225,True
1447,75.63,0.79,22.14,10,788.47999999999,18.0988593155894,True
1448,75.63,0.79,22.14,10,713.959999999995,21.0836501901141,True
1449,75.63,0.79,22.14,10,720.439999999994,20.9125475285171,True
1450,75.63,0.79,22.14,10,367.280000000003,67.2243346007605,True
1451,75.63,0.79,22.14,20,651.679999999989,39.8081985708913,True
1452,75.63,0.79,22.14,20,650.119999999989,39.9586310643099,True
1453,75.63,0.79,22.14,15,501.529999999993,51.2110726643598,True
1454,75.63,0.79,22.14,15,902.359999999981,21.5347038469367,True
1455,75.63,0.79,22.14,10,571.400000000005,27.3384030418251,True
1456,75.63,0.79,22.14,15,333.200000000002,85.2228780785671,True
1457,75.63,0.79,22.14,10,417.500000000005,47.4714828897338,True
1458,75.63,0.79,22.14,15,669.859999999984,34.7649094239772,True
1459,75.63,0.79,22.14,10,448.280000000006,41.3307984790874,True
1460,75.63,0.79,22.14,10,236.599999999999,88.2889733840304,True
1461,75.63,0.79,22.14,10,885.679999999983,11.4638783269962,True
1462,75.63,0.79,22.14,15,322.040000000003,87.2175859963362,True
1463,75.63,0.79,22.14,15,877.249999999979,22.6745369428048,True
1464,75.63,0.79,22.14,10,878.659999999984,12.0532319391635,True
1465,75.63,0.79,22.14,10,700.999999999996,21.5969581749049,True
1466,75.63,0.79,22.14,10,231.739999999999,88.4980988593156,True
1467,75.63,0.79,22.14,15,530.359999999992,46.8349277427234,True
1468,75.63,0.79,22.14,15,419.689999999997,71.9723183391004,True
1469,75.63,0.79,22.14,15,871.669999999979,22.9187868919194,True
1470,75.63,0.79,22.14,15,123.950000000002,97.1504172603297,True
1471,75.63,0.79,22.14,20,291.320000000001,88.5483264385108,True
1472,75.63,0.79,22.14,15,248.570000000003,92.8149806635457,True
1473,75.63,0.79,22.14,15,464.329999999995,58.0093629147161,True
1474,75.63,0.79,22.14,15,55.1300000000014,99.531854264197,True
1475,75.63,0.79,22.14,20,787.399999999984,33.7908988341482,True
1476,75.63,0.79,22.14,20,224.240000000001,92.06468597217,True
1477,75.63,0.79,22.14,10,773.359999999991,18.8022813688213,True
1478,75.63,0.79,22.14,20,718.759999999987,36.3294471605867,True
1479,75.63,0.79,22.14,10,797.119999999989,17.7376425855513,True
1480,75.63,0.79,22.14,10,446.120000000006,41.5399239543726,True
1481,75.63,0.79,22.14,20,419.239999999997,73.4674689732983,True
1482,75.63,0.79,22.14,10,632.96,24.638783269962,True
1483,75.63,0.79,22.14,15,230.900000000003,93.2627722369225,True
1484,75.63,0.79,22.14,15,528.499999999992,47.1402401791166,True
1485,75.63,0.79,22.14,20,593.959999999991,42.7792403159083,True
1486,75.63,0.79,22.14,20,367.759999999999,83.2831891688605,True
1487,75.63,0.79,22.14,10,420.200000000005,46.3688212927756,True
1488,75.63,0.79,22.14,15,303.440000000003,89.0087522898433,True
1489,75.63,0.79,22.14,15,774.949999999978,28.1294524730308,True
1490,75.63,0.79,22.14,10,699.379999999996,21.6920152091254,True
1491,75.63,0.79,22.14,15,183.470000000002,94.7893344188887,True
1492,75.63,0.79,22.14,10,484.460000000007,36.425855513308,True
1493,75.63,0.79,22.14,10,654.019999999999,23.9543726235742,True
1494,75.63,0.79,22.14,10,509.840000000008,33.2699619771863,True
1495,75.63,0.79,22.14,15,78.3800000000015,98.8601669041319,True
1496,75.63,0.79,22.14,10,817.099999999988,16.8060836501901,True
1497,75.63,0.79,22.14,10,823.579999999988,16.2927756653992,True
1498,75.63,0.79,22.14,15,48.6200000000013,99.6539792387543,True
1499,75.63,0.79,22.14,10,216.079999999999,89.5057034220532,True
1500,75.63,0.79,22.14,20,445.759999999996,69.4622038360286,True
1501,75.63,0.79,22.14,15,597.319999999988,40.8915123142683,True
1502,75.63,0.79,22.14,10,420.740000000005,46.2737642585551,True
